Unnamed: 0,tokens_stemmed,bobot_nilai_total,label,Prediksi_Naive_Bayes,Prediksi_Logistic_Regression
1109,"['kpu', 'madiun', 'tetap', 'paslon', 'pilih', 'kepala', 'daerah']",1,positif,negatif,negatif
1110,"['kpu', 'jatim', 'tetap', 'pasang', 'calon', 'pilih', 'kepala', 'daerah']",5,positif,positif,positif
1111,"['komisi', 'pilih', 'kpu', 'kota', 'batu', 'jawa', 'timur', 'tetap', 'kandidat', 'pasang', 'calon', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'rapat', 'pleno', 'tutup', 'selenggara', 'minggu']",2,positif,positif,positif
1112,"['nihil', 'tanggap', 'masyarakat', 'kpu', 'kabupaten', 'mojokerto', 'tetap', 'paslon', 'pilih', 'kepala', 'daerah']",0,netral,negatif,netral
1113,"['hasil', 'survei', 'elektabilitas', 'baru', 'cagub', 'pilih', 'kepala', 'daerah', 'jatim', 'jawab', 'kandidat', 'kuat', 'tribunnews']",-2,negatif,negatif,negatif
1114,"['kabupaten', 'malang', 'pilih', 'kepala', 'daerah', 'pilih']",-9,negatif,negatif,negatif
1115,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'saing', 'elektabilitaspopularitas', 'khofifah', 'vs', 'risma', 'luluk', 'tribunkaltim']",1,positif,positif,positif
1116,"['jelang', 'pilgub', 'jatim', 'kapolrestabes', 'surabaya', 'geser', 'wakapolda', 'jatim', 'jelang', 'pilih', 'gubernur', 'jawa', 'timur', 'pilih', 'kepala', 'daerah', 'serentak', 'november', 'jabat', 'utama', 'polda', 'via', 'beritajatimcom']",-2,negatif,positif,positif
1117,"['kpu', 'jatim', 'bentuk', 'satgas', 'demokrasi', 'ribu', 'mahasiswa', 'jawa', 'timur', 'kawal', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif,positif,positif
1118,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'saing', 'elektabilitaspopularitas', 'khofifah', 'vs', 'risma', 'luluk', 'tribunkaltim']",1,positif,positif,positif
1119,"['kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jatim', 'kota', 'diri']",-1,negatif,negatif,negatif
1120,"['dpc', 'pkb', 'gresik', 'gelar', 'konsolidasi', 'jelang', 'kontestasi', 'pilih', 'kepala', 'daerah', 'jatim', 'siap', 'menang', 'pasang', 'calon', 'paslon', 'luluk', 'nur', 'hamidah', 'lukmanul', 'hakim']",10,positif,positif,positif
1121,"['komisi', 'pilih', 'kpu', 'kabupaten', 'malang', 'jawa', 'timur', 'catat', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'tingkat', 'jiwa', 'banding', 'pilih', 'pilih', 'legislatif', 'presiden']",-12,negatif,negatif,negatif
1122,"['komisi', 'pilih', 'kpu', 'kota', 'batu', 'jawa', 'timur', 'tetap', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'orang']",-5,negatif,negatif,negatif
1123,"['hasil', 'survei', 'elektabilitas', 'baru', 'cagub', 'pilih', 'kepala', 'daerah', 'jatim', 'jawab', 'kandidat', 'kuat', 'tribunnews']",-2,negatif,negatif,negatif
1124,"['juta', 'suara', 'tentu', 'sosok', 'pimpin', 'pilih', 'kepala', 'daerah', 'jember']",-2,negatif,negatif,negatif
1125,"['polres', 'lamongan', 'siaga', 'personel', 'aman', 'jalan', 'tahap', 'tetap', 'calon', 'pilih', 'kepala', 'daerah', 'rencana', 'gelar', 'komisi', 'pilih', 'september', 'sport', 'center', 'lamongan']",2,positif,positif,positif
1126,"['rangka', 'jaga', 'aman', 'tertib', 'jelang', 'pilih', 'kepala', 'daerah', 'polresta', 'banyuwangi', 'satpolairud', 'laksana', 'giat', 'patroli', 'sambang', 'dialogis', 'warga', 'masyarakat', 'pesisir', 'pokmaswas', 'wilayah', 'hukum', 'polresta', 'banyuwangi']",6,positif,positif,positif
1127,"['kpu', 'ponorogo', 'tetap', 'pilih', 'kepala', 'daerah', 'pilih', 'ponorogo', 'komisi', 'pilih', 'kpu', 'ponorogo', 'tetap', 'daftar', 'pilih', 'via', 'beritajatimcom']",-1,negatif,negatif,negatif
1128,"['tri', 'rismaharini', 'temu', 'rawan', 'tulungagung', 'awal', 'suara', 'pilih', 'kepala', 'daerah', 'jatim']",-4,negatif,negatif,negatif
1129,"['bawaslu', 'sorot', 'data', 'pilih', 'disabilitas', 'pleno', 'tetap', 'pilih', 'kepala', 'daerah', 'mojokerto']",-4,negatif,negatif,negatif
1130,"['daftar', 'pilih', 'pilih', 'kepala', 'daerah', 'kota', 'batu', 'pilih', 'turun', 'tipis', 'dps']",-11,negatif,negatif,negatif
1131,"['kpu', 'jatim', 'adakan', 'deklarasi', 'kampanye', 'damai', 'pilih', 'kepala', 'daerah', 'tugu', 'pahlawan']",-2,negatif,negatif,negatif
1132,"['simak', 'ribu', 'orang', 'mahasiswi', 'cantik', 'nyata', 'pilih', 'fattah', 'jasin', 'pilih', 'kepala', 'daerah', 'pamekasan']",-6,negatif,negatif,negatif
1133,"['kpu', 'jatim', 'gelar', 'deklarasi', 'kampanye', 'damai', 'pilih', 'kepala', 'daerah']",0,netral,positif,netral
1134,"['hasil', 'survei', 'baru', 'pilih', 'kepala', 'daerah', 'jakarta', 'jateng', 'sengit', 'cagub', 'dominan', 'jabar', 'jatim', 'banten', 'sumut', 'tribunnews']",5,positif,negatif,positif
1135,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'pilih', 'pilih', 'anies', 'prabowo', 'ganjar', 'khofifah', 'vs', 'risma', 'vs', 'luluk', 'tribunkaltim']",-1,negatif,negatif,negatif
1136,"['susut', 'data', 'pilih', 'tuban', 'pilih', 'kepala', 'daerah', 'turun', 'ribu', 'dps']",-10,negatif,negatif,negatif
1137,"['ketua', 'kpu', 'jatim', 'aang', 'naif', 'mastik', 'kesiap', 'jajar', 'pasang', 'calon', 'pilih', 'kepala', 'daerah', 'serentak', 'milik', 'komitmen', 'rangka', 'berantas', 'penyalahgunaan', 'edar', 'gelap', 'narkotika', 'jatim']",0,netral,positif,positif
1138,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'terima', 'kunjung', 'badan', 'narkotika', 'nasional', 'provinsi', 'bnnp', 'jawa', 'timur', 'bahas', 'komitmen', 'pasang', 'calon', 'berkontestasi', 'pilih', 'kepala', 'daerah', 'serentak', 'upaya', 'berantas', 'narkotika', 'jatim']",-4,negatif,positif,positif
1139,"['papar', 'salam', 'kesiap', 'kpu', 'jatim', 'selenggara', 'kampanye', 'pilih', 'kepala', 'daerah', 'serentak', 'september', 'pasuk', 'tahap', 'kampanye', 'kpu', 'jatim', 'gelar', 'deklarasi', 'kampanye', 'damai', 'tugu', 'pahlawan', 'surabaya']",8,positif,positif,positif
1140,"['kpu', 'tuban', 'tetap', 'pilih', 'kepala', 'daerah', 'data', 'pilih']",-4,negatif,negatif,negatif
1141,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'pilih', 'pilih', 'anies', 'prabowo', 'ganjar', 'khofifah', 'vs', 'risma', 'vs', 'luluk', 'tribunkaltim']",-1,negatif,negatif,negatif
1142,"['sinergi', 'ansor', 'jatim', 'tni', 'jaga', 'kondusifitas', 'pilih', 'kepala', 'daerah']",-3,negatif,negatif,negatif
1143,"['kpu', 'kota', 'batu', 'tetap', 'pilih', 'pilih', 'kepala', 'daerah', 'pilgub', 'jatim']",-2,negatif,negatif,negatif
1144,"['hadir', 'rapimnas', 'ketua', 'pks', 'jatim', 'amanat', 'menang', 'pilih', 'kepala', 'daerah', 'serentak']",-1,negatif,negatif,negatif
1145,"['banteng', 'lawas', 'surabaya', 'menang', 'eriarmuji', 'rismagus', 'hans', 'pilih', 'kepala', 'daerah']",-9,negatif,negatif,negatif
1146,"['simbokdharmi', 'kotor', 'ala', 'pilpres', 'jalan', 'geng', 'mulyono', 'pilih', 'kepala', 'daerah', 'lihat', 'survey', 'dki', 'jateng', 'susul', 'jatim', 'rakyat', 'giring', 'opini', 'jago', 'mulyono', 'unggul', 'daerah', 'asli', 'bohoooooooooong', 'dasar', 'gorong']",1,positif,positif,negatif
1147,"['rapimnas', 'ketua', 'pks', 'jatim', 'amanat', 'menang', 'pilih', 'kepala', 'daerah', 'serentak', 'rapimnas', 'pks', 'jakarta', 'ketua', 'dpw', 'pks', 'jawa', 'timur', 'irwan', 'setiawan', 'tancap', 'gas', 'menang', 'pilih', 'kepala', 'daerah', 'serentak', 'via', 'beritajatimcom']",-4,negatif,negatif,negatif
1148,"['sosok', 'tri', 'rismaharini', 'zahrul', 'azhar', 'asumta', 'maju', 'pilih', 'kepala', 'daerah', 'jatim']",-2,negatif,negatif,negatif
1149,"['badan', 'awas', 'pilih', 'bawaslu', 'kabupaten', 'blitar', 'jawa', 'timur', 'sosialisasi', 'netralitas', 'aparatur', 'sipil', 'negara', 'asn', 'kepala', 'desa', 'nilai', 'masuk', 'peta', 'rawan', 'pilih', 'kepala', 'daerah', 'gelar', 'serentak', 'kabupaten', 'blitar']",-4,negatif,negatif,negatif
1150,"['komisi', 'pilih', 'kpu', 'kota', 'diri', 'jawa', 'timur', 'tetap', 'pilih', 'masuk', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah']",-9,negatif,negatif,negatif
1151,"['hasil', 'survei', 'baru', 'pilih', 'kepala', 'daerah', 'jakarta', 'jateng', 'jatim', 'banten', 'jabar', 'sumut', 'tribunnews']",4,positif,positif,positif
1152,"['kotak', 'suara', 'probolinggo', 'kpu', 'gelar', 'pilih', 'kepala', 'daerah', 'serentak', 'siap', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'kota', 'probolinggo', 'matang', 'kotak', 'suara', 'via', 'beritajatimcom']",0,netral,negatif,netral
1153,"['paslon', 'bupati', 'pasuruan', 'wajib', 'buka', 'rekening', 'khusus', 'dana', 'kampanye', 'pasuruan', 'jelang', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'komisi', 'pilih', 'kpu', 'kabupaten', 'via', 'beritajatimcom']",10,positif,positif,positif
1154,"['bawaslu', 'tuban', 'ingat', 'aman', 'logistik', 'pilih', 'kepala', 'daerah', 'simpan', 'gudang']",-6,negatif,negatif,negatif
1155,"['aja', 'pilih', 'kepala', 'daerah', 'damai', 'asuh', 'pondok', 'pesantren', 'bayt', 'al', 'hikmah', 'kh', 'idris', 'hamid', 'gus', 'idris', 'divisihumaspolri']",2,positif,positif,negatif
1156,"['logistik', 'pilih', 'kepala', 'daerah', 'tuban', 'kotak', 'suara']",-4,negatif,negatif,negatif
1157,"['calon', 'gubernur', 'jatim', 'luluk', 'nur', 'hamidah', 'harap', 'pilih', 'kepala', 'daerah', 'serentak', 'hasil', 'proses', 'demokrasi', 'sehat', 'hasil', 'nyaman', 'masyarakat']",15,positif,positif,positif
1158,"['calon', 'gubernur', 'jatim', 'luluk', 'nur', 'hamidah', 'harap', 'pilih', 'kepala', 'daerah', 'serentak', 'hasil', 'proses', 'demokrasi', 'sehat', 'hasil', 'nyaman', 'masyarakat']",15,positif,positif,positif
1159,"['pilih', 'kepala', 'daerah', 'jatim', 'tarung', 'wanita', 'khofifah', 'risma', 'luluk', 'juang', 'jawa', 'timur', 'november', 'lupa', 'coblos']",-7,negatif,negatif,negatif
1160,"['khofifah', 'risma', 'luluk', 'maju', 'pilih', 'kepala', 'daerah', 'jatim', 'kandidat', 'perempuan', 'visi', 'jawa', 'timur', 'dukung']",4,positif,negatif,negatif
1161,"['tarung', 'seru', 'pilih', 'kepala', 'daerah', 'jatim', 'khofifah', 'risma', 'luluk', 'wanita', 'tangguh', 'saing', 'pilih', 'pimpin', 'jawa', 'timur', 'lupa', 'hak', 'suara', 'november']",-5,negatif,negatif,negatif
1162,"['kpu', 'tetap', 'pilih', 'kepala', 'daerah', 'kota', 'diri']",-1,negatif,negatif,negatif
1163,"['distribusi', 'logistik', 'pilih', 'kepala', 'daerah', 'ponorogo', 'kotak', 'suara', 'gudang', 'distribusi', 'logistik', 'laksana', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kabupaten', 'ponorogo', 'via', 'beritajatimcom']",-2,negatif,negatif,negatif
1164,"['mari', 'jaga', 'pilih', 'kepala', 'daerah', 'damai', 'jaga', 'kondusifitas', 'aman', 'tertib', 'masyarakat', 'beda', 'dapat', 'pilih', 'hindar', 'beda', 'dapat', 'pilih', 'politik', 'pecah', 'belah', 'kh', 'ahmad', 'anwar', 'zahid']",-13,negatif,negatif,negatif
1165,"['informasi', 'daftar', 'anggota', 'pps', 'pilih', 'kepala', 'daerah', 'daftar', 'anggota', 'pps', 'pileg', 'pilpres', 'via', 'tribunnews']",-13,negatif,negatif,negatif
1166,"['kapolsek', 'ngebel', 'polres', 'ponorogo', 'polda', 'jatim', 'akp', 'tutut', 'ariyanto', 'sh', 'damping', 'bhabinkamtibmas', 'desa', 'pupus', 'aiptu', 'suko', 'purwanto', 'laksana', 'sambang', 'rangka', 'erat', 'silaturahmi', 'himbauan', 'aman', 'tertib', 'masyarakat', 'jelang', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif,positif,positif
1167,"['teman', 'pilih', 'rangkai', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'pantau', 'website', 'media', 'sosial', 'resmi', 'lupa', 'like', 'komen', 'share', 'iya']",1,positif,positif,positif
1168,"['imbau', 'masyarakat', 'bersamasama', 'kontribusi', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'wisnu', 'masyarakat', 'nama', 'daftar', 'pilih', 'syarat', 'mutlak', 'hak', 'pilih', 'november']",-5,negatif,negatif,negatif
1169,"['serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'laksana', 'gor', 'karno', 'jalan', 'barito', 'begadung', 'barat', 'nganjuk', 'jawa', 'timur', 'rabu', 'september']",2,positif,positif,positif
1170,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'madiun', 'kpu', 'kabupaten', 'nganjuk']",2,positif,positif,positif
1171,"['papar', 'umam', 'kesiap', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'tahap', 'dekat', 'jalan', 'tetap', 'pasang', 'calon', 'serta', 'pilih', 'kepala', 'daerah', 'serentak', 'september']",8,positif,positif,positif
1172,"['anggota', 'kpu', 'jatim', 'choirul', 'umam', 'narasumber', 'rapat', 'koordinasi', 'rapat', 'koordinasi', 'siap', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'gelar', 'badan', 'koordinasi', 'wilayah', 'perintah', 'bangun', 'provinsi', 'jawa', 'timur', 'madiun', 'bakorwil', 'i', 'madiun']",-3,negatif,positif,positif
1173,"['ribu', 'kotak', 'suara', 'pasuruan', 'kpu', 'pasti', 'logistik', 'pilih', 'kepala', 'daerah', 'aman', 'siap', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'kabupaten', 'pasuruan', 'jalan', 'salah', 'tahap', 'via', 'beritajatimcom']",-3,negatif,negatif,negatif
1174,"['camat', 'kad', 'asn', 'duga', 'kampanye', 'cabup', 'sidoarjo', 'subandi', 'netralitas', 'aparat', 'sipil', 'negara', 'asn', 'kabupaten', 'sidoarjo', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'sidoarjo', 'via', 'beritajatimcom']",-2,negatif,negatif,negatif
1175,"['bawaslu', 'kota', 'madiun', 'hadir', 'undang', 'bakorwil', 'i', 'madiun', 'rangka', 'wujud', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'langsung', 'umum', 'bebas', 'rahasia', 'jujur', 'adil', 'laksana', 'tertib', 'aman', 'lancar', 'kondusifrabu', 'hadir', 'ketua', 'bawaslu', 'jatim', 'a', 'warits']",11,positif,positif,positif
1176,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'peluang', 'menang', 'khofifah', 'kans', 'risma', 'kejar', 'elektabilitas', 'luluk', 'tribunkaltim']",-3,negatif,negatif,negatif
1177,"['kpu', 'ponorogo', 'rekrut', 'anggota', 'kpps', 'pilih', 'kepala', 'daerah', 'kpu', 'kabupaten', 'ponorogo', 'butuh', 'anggota', 'kelompok', 'selenggara', 'mungut', 'suara', 'kpps', 'tugas', 'via', 'beritajatimcom']",-17,negatif,negatif,negatif
1178,"['jelang', 'pilih', 'kepala', 'daerah', 'tokoh', 'lintas', 'agama', 'semadura', 'kumpul', 'pamekasan']",-2,negatif,positif,negatif
1179,"['lembaga', 'masyarakat', 'diri', 'hadir', 'undang', 'kpu', 'kota', 'diri', 'siap', 'susun', 'pilih', 'kepala', 'daerah', 'lembaga', 'masyarakat', 'kelas', 'iia', 'diri', 'kantor', 'wilayah', 'kemenkumham', 'jatim', 'wakil', 'kasubsi', 'registrasi', 'ira', 'herawati', 'hadir', 'undang', 'kpu', 'kota', 'diri', 'bahas', 'siap', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah']",-20,negatif,negatif,negatif
1180,"['pilih', 'kepala', 'daerah', 'besar', 'gelar', 'pilih', 'kepala', 'daerah', 'besar', 'banding', 'pilih', 'kepala', 'daerah', 'tahuntahun', 'penyelenggaran', 'pilih', 'kepala', 'daerah', 'serentak', 'indonesia', 'yukkk', 'pilih', 'kepala', 'daerah', 'siap', 'pilih', 'percaya', 'hoaks']",0,netral,negatif,negatif
1181,"['kpu', 'lamongan', 'terima', 'logistik', 'pilih', 'kepala', 'daerah', 'komisi', 'pilih', 'kpu', 'kabupaten', 'lamongan', 'terima', 'logistik', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'ikut', 'via', 'beritajatimcom']",-4,negatif,positif,negatif
1182,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'peluang', 'menang', 'khofifah', 'kans', 'risma', 'kejar', 'elektabilitas', 'luluk', 'tribunkaltim']",-3,negatif,negatif,negatif
1183,"['kpujatim', 'halo', 'rekrutmen', 'kelompok', 'selenggara', 'mungut', 'suara', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'resmi', 'buka', 'september', 'teman', 'pilih', 'daftar', 'ayo', 'simak', 'langkahlangkahnya', 'postingan']",-1,negatif,positif,positif
1184,"['projo', 'serah', 'dukung', 'riyadiwafi', 'optimisme', 'kuat', 'pilih', 'kepala', 'daerah', 'tuban']",0,netral,negatif,netral
1185,"['kpu', 'buka', 'daftar', 'tugas', 'kpps', 'pilih', 'kepala', 'daerah', 'cek', 'gaji']",-9,negatif,negatif,negatif
1186,"['halo', 'rekrutmen', 'kelompok', 'selenggara', 'mungut', 'suara', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'resmi', 'buka', 'september']",1,positif,negatif,positif
1187,"['laku', 'scan', 'barcode', 'postingan', 'ecek', 'nama', 'daftar', 'hak', 'suara', 'jamin', 'pilih', 'kepala', 'daerah', 'serentak']",-5,negatif,negatif,negatif
1188,"['hai', 'ecek', 'nama', 'daftar', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak']",-2,negatif,negatif,negatif
1189,"['ketua', 'kpu', 'jatim', 'aang', 'naif', 'kesiap', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'papar', 'aang', 'daerah', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'provinsi', 'kabupaten', 'kota']",1,positif,positif,positif
1190,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'gelar', 'audiensi', 'jaksa', 'jawa', 'timur', 'kejat', 'jatim', 'kait', 'kesiap', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak']",8,positif,positif,positif
1191,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'gelar', 'rapat', 'koordinasi', 'siap', 'daftar', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak']",2,positif,positif,positif
1192,"['visi', 'misi', 'paslon', 'vinanda', 'prameswati', 'gus', 'qowim', 'pilih', 'kepala', 'daerah', 'kota', 'diri']",-2,negatif,negatif,negatif
1193,"['kpu', 'ri', 'buka', 'juta', 'lowong', 'anggota', 'kpps', 'ribu', 'tps', 'pilih', 'kepala', 'daerah']",-3,negatif,negatif,negatif
1194,"['pasang', 'calon', 'gubernur', 'wakil', 'gubernur', 'jawa', 'timur', 'luluk', 'nur', 'hamidah', 'lukmanul', 'khakim', 'target', 'oleh', 'juta', 'suara', 'pilih', 'kepala', 'daerah', 'jawa', 'timur', 'baca', 'lengkap']",6,positif,positif,positif
1195,"['bekal', 'bhabinkamtibmas', 'kapolda', 'jatim', 'tekan', 'netralitas', 'polri', 'pilih', 'kepala', 'daerah']",-1,negatif,negatif,negatif
1196,"['butuh', 'kpps', 'pilih', 'kepala', 'daerah', 'kpu', 'mojokerto']",-7,negatif,negatif,negatif
1197,"['potensi', 'menang', 'pilih', 'kepala', 'daerah', 'kota', 'malang', 'analisa', 'akademisi', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kota', 'malang', 'nilai', 'calon', 'tonjol']",-11,negatif,negatif,negatif
1198,"['ratus', 'data', 'ganda', 'pilih', 'pilih', 'kepala', 'daerah', 'temu', 'pamekasan', 'total', 'calon', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'temu', 'ganda', 'orang', 'calon', 'pilih', 'orang', 'pilih', 'lakilaki', 'orang', 'perempuan']",-14,negatif,negatif,negatif
1199,"['buka', 'daftar', 'anggota', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'kpujatim', 'kpumagetan', 'sukomoropp']",-4,negatif,negatif,negatif
1200,"['mbak', 'luluk', 'temu', 'konsulat', 'jendral', 'australia', 'bahas', 'sinergitas', 'kolaborasi', 'sambut', 'harap', 'iring', 'mbak', 'luluk', 'sukses', 'lancar', 'jalan', 'proses', 'pilih', 'kepala', 'daerah', 'jatim']",11,positif,positif,positif
1201,"['sanusi', 'aju', 'cuti', 'dinas', 'kampanye', 'pilih', 'kepala', 'daerah', 'malang', 'bupati', 'malang', 'hm', 'sanusi', 'aju', 'cuti', 'dinas', 'jalan', 'kampanye', 'jelang', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-11,negatif,negatif,negatif
1202,"['sekretaris', 'kpu', 'jatim', 'nanik', 'karsini', 'harap', 'sekretaris', 'kpu', 'kabupatenkota', 'fasilitas', 'anggar', 'tahap', 'kampanye', 'pilih', 'kepala', 'daerah', 'serentak']",5,positif,positif,positif
1203,"['sobat', 'hubung', 'masyarakat', 'pilih', 'kepala', 'daerah', 'sebentar', 'aja', 'pilih', 'damai', 'rektor', 'upm', 'probolinggo', 'prof', 'ir', 'h', 'r', 'abdul', 'haris', 'sm', 'mm', 'mari', 'cipta', 'pilih', 'damai', 'aman', 'lancar']",-4,negatif,positif,negatif
1204,"['rapat', 'koordinasi', 'ppk', 'pps', 'camat', 'sukomoro', 'rangka', 'bentuk', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'senin', 'september', 'wib', 'pendopo', 'camat', 'sukomoro', 'kpujatim', 'kpumagetan', 'sukomoropp']",4,positif,positif,positif
1205,"['takar', 'elektabilitas', 'khofifahemil', 'peluang', 'risma', 'luluk', 'cek', 'hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim']",0,netral,negatif,netral
1206,"['pasang', 'calon', 'bupati', 'wakil', 'bupati', 'yuhronur', 'efendidirham', 'akbar', 'aksara', 'usung', 'spirit', 'juang', 'sejahtera', 'masyarakat', 'kontestasi', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'lamongan']",0,netral,positif,netral
1207,"['komisi', 'a', 'dprd', 'jatim', 'apresiasi', 'kesiapsiagaan', 'polresta', 'malang', 'kota', 'laksana', 'aman', 'pilih', 'kepala', 'daerah']",-5,negatif,negatif,negatif
1208,"['moga', 'ingat', 'maulid', 'nabi', 'tepat', 'rangkai', 'pilih', 'kepala', 'daerah', 'serentak', 'momentum', 'lahir', 'pimpin', 'adil', 'bijaksana', 'jalan', 'ajar', 'nabi', 'muhammad', 'saw', 'pimpin', 'adil']",4,positif,negatif,positif
1209,"['duet', 'tahana', 'bupati', 'ngawi', 'ony', 'anwar', 'harsono', 'wakil', 'bupat', 'ngawi', 'dwi', 'rianto', 'jatmiko', 'aju', 'cuti', 'kampanye', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'gubernur', 'jawa', 'timur']",-5,negatif,negatif,negatif
1210,"['komisi', 'pilih', 'kpu', 'kabupaten', 'diri', 'jawa', 'timur', 'berkas', 'pasang', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'diri', 'pilih', 'kepala', 'daerah', 'penuh', 'syarat', 'calon']",1,positif,positif,positif
1211,"['pks', 'jawa', 'timur', 'potensi', 'wilayah', 'mobilisasi', 'menang', 'pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",2,positif,negatif,negatif
1212,"['buka', 'daftar', 'anggota', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'kpujatim', 'kpumagetan', 'sukomoropp']",-4,negatif,negatif,negatif
